chrom	start	end	weight	E1	E2	E3
chr17	32700000	32800000	0.0069309454646510164	0.1462387101970936	0.4105873405794903	-0.46179377715859343
chr17	32800000	32900000	0.00813789426120857	0.3208039440598174	0.5791531845682425	-0.25021915113310905
chr17	32900000	33000000	0.006107679805683227	0.012516685596644489	0.4698015507226322	-0.5358521961891717
chr17	33000000	33100000	0.00557472282779138	-0.13449922562708036	0.5129185325472786	-0.6278581307391075
chr17	33100000	33200000	0.006251528190133814	-0.027763998408031162	0.5691568949776283	-0.4883639149268705
chr17	33200000	33300000	0.0057059674629791135	-0.1468022371865415	0.4832892822372058	-0.6411336716419206
chr17	33300000	33400000	0.006015242450496701	-0.0579028616881621	0.47323807861866485	-0.5449974845014791
chr17	33400000	33500000	0.006679761259630117	-0.08338778543316235	0.5731728083742641	-0.5635639581382507
chr17	33500000	33600000	0.00584585144400498	-0.14933181739680068	0.4941531088369442	-0.668161021026413
chr17	33600000	33700000	0.006477389137245262	-0.09009043104275441	0.4783427192687087	-0.6537465885888681
chr17	33700000	33800000	0.005268444716101398	-0.19742151103928934	0.4432988407874955	-0.8049194102221304
chr17	33800000	33900000	0.007076131718001416	-0.09355542162754414	0.571037951354795	-0.5142933443088555
chr17	33900000	34000000	0.005890101332481136	-0.14981535007429858	0.5239200356689919	-0.6369004892076936
chr17	34000000	34100000	0.007368626976061249	-0.11122717448701598	0.5614837398761524	-0.47557329673170523
chr17	34100000	34200000	0.0057805659333257636	-0.14211049610449142	0.45738643238598997	-0.6804314107006636
chr17	34200000	34300000	0.008164935996488057	0.009196098658685673	0.6132109243833785	-0.4571705306544015
chr17	34300000	34400000	0.0060650810664886045	-0.11195467934729343	0.46304899724491577	-0.6410253903382397
chr17	34400000	34500000	0.005909603805313368	-0.08543907599553015	0.4375969011605351	-0.6705365943945294
chr17	34500000	34600000	0.00685395106437009	-0.05571594591823201	0.4720935631127098	-0.7739502506646547
chr17	34600000	34700000	0.006399787633579063	-0.0033637413047572823	0.5024162983563735	-0.6414064267770667
chr17	34700000	34800000	0.006487298132336728	0.04986402593341577	0.5346070645595543	-0.5611654023669833
chr17	34800000	34900000	0.005726200074837227	-0.045649968047783596	0.44465405499808475	-0.6860236858723769
chr17	34900000	35000000	0.005331406447336765	-0.017232863210402745	0.4153100351141552	-0.717193096352892
chr17	35000000	35100000	0.006085608701382148	0.32122373036119006	0.49864347095388223	-0.4352754726385531
chr17	35100000	35200000	0.00513567945886009	-0.02734168312975766	0.40605141735419453	-0.7398743898580419
chr17	35200000	35300000	0.006617881204183246	0.00329410118763738	0.5269942771771204	-0.5475444087855394
chr17	35300000	35400000	0.007446250712873339	0.14398246661903422	0.5632228808782563	-0.4729342484960878
chr17	35400000	35500000	0.006892094398583562	0.17896977805252876	0.6376850702411762	-0.4000958578273058
chr17	35500000	35600000	0.005128346990257194	-0.06155159325204314	0.33183786342153526	-0.7576949776235881
chr17	35600000	35700000	0.007166480268933168	0.3516774925507382	0.49113474234367804	-0.339710425975039
chr17	35700000	35800000	0.006685346376103802	0.3336445814184327	0.5865147856644068	-0.3436502167421354
chr17	35800000	35900000	0.006167271188439534	0.23919515470833327	0.6152967827455613	-0.46611885633745687
chr17	35900000	36000000	0.005905794665875382	0.007576760004695884	0.6118528461291218	-0.554646908012893
chr17	36000000	36100000	0.009251489366669897	0.20122880888627953	0.8074281502462038	-0.12659690577215968
chr17	36100000	36200000	0.007528779919868748	0.13701967928490266	0.6600335788896299	-0.3398812383381164
chr17	36200000	36300000	0.010779503074813977	0.1670960014411373	0.6370832321408574	-0.34916580963474453
chr17	36300000	36400000				
chr17	36400000	36500000	0.010617229074620475	0.11131703958897926	0.633894921200602	-0.5301170063796568
chr17	36500000	36600000	0.005888439275698324	0.495293985015228	0.5130185029522415	-0.4187160636275664
chr17	36600000	36700000	0.005757478173073814	0.20103655458026	0.23938539096863534	-0.6715743257895479
chr17	36700000	36800000	0.007133947905924141	0.40003304489441227	0.2749589885909976	-0.42549559220685984
chr17	36800000	36900000	0.006654272108074206	0.40163206389868894	0.30797580005152714	-0.479257323161077
chr17	36900000	37000000	0.006846483843155958	0.24504902042865997	0.2555845933037553	-0.6544502590170942
chr17	37000000	37100000	0.005790582940279786	0.26282799185904	0.19222333623715218	-0.6396566466366264
chr17	37100000	37200000	0.005955861119168243	0.38170331194772916	0.1371014967757812	-0.5864762204149235
chr17	37200000	37300000	0.006315823775197264	0.421152586779348	0.12893652732529506	-0.5722351566071201
chr17	37300000	37400000	0.005683573975318869	0.564172766575146	0.17735711092090772	-0.4008827638701981
chr17	37400000	37500000	0.00600807805284426	0.5160502299910465	0.1698680880648152	-0.44268897885024544
chr17	37500000	37600000	0.006735033305668052	0.44684590140265174	0.17948752989570704	-0.3719514461907269
chr17	37600000	37700000	0.006738313718358821	0.4884463477650936	0.24795686811121234	-0.4113090848136461
chr17	37700000	37800000	0.008382100721976501	0.6464452392446951	0.38134811748820774	-0.0365410927572487
chr17	37800000	37900000	0.007026563754604	0.398473771975888	0.33078370365955584	-0.36420099829511277
chr17	37900000	38000000				
chr17	38000000	38100000				
chr17	38100000	38200000				
chr17	38200000	38300000				
chr17	38300000	38400000	0.006985119712983119	0.9190186790216112	0.12202822660214016	-0.18057835921459928
chr17	38400000	38500000	0.00881863689064939	1.0718289823582328	0.12297683817949374	-0.1308611559847535
chr17	38500000	38600000	0.009334788269932741	1.096715713547915	0.020173548748741832	-0.16604593670120263
chr17	38600000	38700000	0.006482965728552472	1.0485939679768583	0.0682343447825132	-0.29678881151452086
chr17	38700000	38800000	0.006267447779464112	0.9197757543464785	-0.04611423233069567	-0.5126322167443208
chr17	38800000	38900000	0.006487218028956103	1.0060747149019513	-0.04045024579209822	-0.35456437442873523
chr17	38900000	39000000	0.006624692127895328	0.7102305625861436	0.04022746332607372	-0.4475317877727195
chr17	39000000	39100000	0.007433382356814159	0.8706054679816037	0.11628391407387507	-0.26649414047568903
chr17	39100000	39200000	0.005936442937713646	0.6646226111399932	0.03592318051856803	-0.5235454760514996
chr17	39200000	39300000	0.006097065777441282	0.7067218484104001	0.004600535058982239	-0.5013085889731835
chr17	39300000	39400000	0.00660915418165039	0.8502651645420333	0.0669569681902228	-0.24105237400255425
chr17	39400000	39500000	0.005994317568039843	0.8054264039500254	-0.04366703804546274	-0.3025204148891676
chr17	39500000	39600000	0.006592615399037917	0.8263460519263526	-0.09644039941249562	-0.43590967429000965
chr17	39600000	39700000	0.006926664063090942	0.9948886100715459	-0.03887678625796816	-0.31437155266017963
chr17	39700000	39800000	0.00659616560691311	0.8875392692000476	-0.0012528384354786642	-0.46239514795604125
chr17	39800000	39900000	0.007099930388356258	0.8529593910075798	-0.015714032647334383	-0.2811545402321551
chr17	39900000	40000000	0.0059301333853771475	0.8346687715635335	-0.000521606694285274	-0.4469949191190761
chr17	40000000	40100000	0.006890959664045156	0.9889738011610495	-0.05705519919720214	-0.35168795051391055
chr17	40100000	40200000	0.006691566174424562	1.0375382216587636	0.030249434897317264	-0.3933142757904695
chr17	40200000	40300000	0.006493858272024194	0.7954297995280175	0.06021979189645587	-0.37627480575717737
chr17	40300000	40400000	0.006620146583149012	0.599563513639527	0.0940841381214201	-0.5418308040048178
chr17	40400000	40500000	0.006769891511206514	0.755492690638593	0.16008356052592618	-0.29593894000789905
chr17	40500000	40600000	0.006648210143003547	0.39595101131628013	0.19270665689563002	-0.5043321736018158
chr17	40600000	40700000	0.00625520853137071	0.2609954815094298	0.2778665384567184	-0.5371690925296988
chr17	40700000	40800000	0.006575962231708173	0.1931050154960448	0.3066038868658255	-0.5010128956004801
chr17	40800000	40900000	0.0054993645266060215	-0.03315041958592039	0.18311884176150808	-0.8358810606427223
chr17	40900000	41000000	0.00588320497255695	0.02434169225396863	0.25724101402712585	-0.730732606368638
chr17	41000000	41100000	0.009058573028926062	0.11543427142991522	0.3636858112071491	-0.45734681566457414
chr17	41100000	41200000	0.008085759324907899	0.12939793365267355	0.3173360611844947	-0.47311735947582445
chr17	41200000	41300000	0.007635890965517363	0.010389138073531274	0.2877088538297988	-0.6374477871668581
chr17	41300000	41400000	0.005320790701133285	0.00554954719218348	0.29398854162047056	-0.7692887375758074
chr17	41400000	41500000	0.00602684307867403	0.10158415430552378	0.2855037823531533	-0.6114102794142513
chr17	41500000	41600000	0.005928604892717939	0.336201479202632	0.3233529515228885	-0.48980693983194223
chr17	41600000	41700000	0.0057278028125444325	0.3872065775084603	0.28380107273951755	-0.5792856649545062
chr17	41700000	41800000	0.006636677181871938	0.887133544011171	0.15300257661928368	-0.4006381895108914
chr17	41800000	41900000	0.006764491069704904	1.0691969335583404	0.135133693752986	-0.32090763435458686
chr17	41900000	42000000	0.0061547170976963455	0.9160736147576615	0.023968338146559846	-0.5174989701191169
chr17	42000000	42100000	0.006962612712211359	1.0193428419190393	0.07671686013452435	-0.3930800467444341
chr17	42100000	42200000	0.0061476143418598425	0.8130174956868914	0.021897457927415317	-0.5041115732361737
chr17	42200000	42300000	0.006703961115649783	0.8484889938342419	0.0072336569039204565	-0.4541087715830091
chr17	42300000	42400000	0.0066883763504405275	1.042758895643477	0.013422635023498905	-0.33231695679259443
chr17	42400000	42500000	0.0057492835384159975	0.9083941042050556	0.004323233152226194	-0.4823129403804171
chr17	42500000	42600000	0.005631568230705758	0.9022081117344583	-0.05487699974149527	-0.5432481531925801
chr17	42600000	42700000	0.0067213567933373285	1.2441489695567647	0.042495840198045254	-0.28883284031175205
chr17	42700000	42800000	0.006267151832043037	1.1522478931666047	-0.010253862014059489	-0.38519612051956703
chr17	42800000	42900000	0.006955712945974735	1.1320060431285752	0.04449633344964473	-0.2586620425613589
chr17	42900000	43000000	0.0063694625912680426	1.1423826454790227	0.10433518949625598	-0.3548914847749456
chr17	43000000	43100000	0.006526689871403735	1.344625998661252	0.050979094449778974	-0.1416564940858344
chr17	43100000	43200000	0.006910096695126933	1.0680475314498057	0.07548668163617664	-0.2762174095884534
chr17	43200000	43300000				
chr17	43300000	43400000	0.00707966690102634	0.9606918449191142	0.18375140721195843	-0.17238991873194318
chr17	43400000	43500000	0.008101276404381554	1.0468622316741418	0.17672497059527176	-0.02996644967639031
chr17	43500000	43600000	0.006389543434168129	0.9597752201857512	0.030774274213439676	-0.3112294990733214
chr17	43600000	43700000	0.007622493330794078	0.9982606048593868	0.1104212976764583	-0.24505083809251343
chr17	43700000	43800000	0.006441681217319343	0.8855280997189428	0.027451222667265643	-0.4389172778743974
chr17	43800000	43900000	0.006439045888413274	0.9686275603238883	-0.11338431651266286	-0.32757176928817894
chr17	43900000	44000000	0.007267405256301167	1.1092622586519365	-0.11598685601712275	-0.3444286422233104
chr17	44000000	44100000	0.007076635795592408	1.2042557309682078	-0.09998691037547422	-0.31301810417136955
chr17	44100000	44200000	0.006407376834308344	1.099117468331027	-0.16356188235772762	-0.46576661980892436
chr17	44200000	44300000	0.00798092909020004	1.2110261692638091	-0.19806348124555972	-0.25635345734472753
chr17	44300000	44400000	0.006270833443223021	0.8885405407346461	-0.23252424087305154	-0.5731799275241466
chr17	44400000	44500000	0.006713237549573131	0.9163619780711217	-0.24156047219714336	-0.39468269876401796
chr17	44500000	44600000	0.0066215945047941585	0.9287406494935951	-0.17203961906588122	-0.3142540851770797
chr17	44600000	44700000	0.0062299380103773535	0.7836869365542685	-0.23521793833387883	-0.4984043815523974
chr17	44700000	44800000	0.006355585540576256	0.9387467939190107	-0.23336034190739885	-0.4703777243449846
chr17	44800000	44900000	0.006419782479236095	1.039571144070813	-0.2969732195367438	-0.37227313167303244
chr17	44900000	45000000	0.0076913998728802635	1.1471631671888372	-0.2709582515780496	-0.3318052246717079
chr17	45000000	45100000	0.006389772949764533	1.081850097328473	-0.33870722597889585	-0.3092305807300283
chr17	45100000	45200000	0.007052951313838651	0.9612718213225867	-0.3038687680155901	-0.38399900724020264
chr17	45200000	45300000	0.007131569012785652	0.9089705896788903	-0.3573682304004056	-0.3877777885353545
chr17	45300000	45400000	0.007740378376050668	1.02936886066424	-0.35243055937559487	-0.16024658194868469
chr17	45400000	45500000	0.008150761093033186	0.6002559324049755	-0.3219710802427272	-0.461347286056998
chr17	45500000	45600000				
chr17	45600000	45700000	0.00672086933231473	0.3447235118156277	-0.2901211001947179	-0.6196517400871618
chr17	45700000	45800000	0.00895104383796448	0.7280261638518198	-0.30130066489894824	-0.22395028146354234
chr17	45800000	45900000	0.00716486242996012	0.4709896296282321	-0.2786761229067018	-0.5116830207076427
chr17	45900000	46000000	0.006608199448488081	0.5172790153054632	-0.3102557422141394	-0.40628457435626264
chr17	46000000	46100000	0.008881559803217228	0.6608528641607595	-0.32869298780334805	-0.24775138032766633
chr17	46100000	46200000	0.010574160785399208	1.0647608645329947	-0.4450827024577907	0.23545469143936845
chr17	46200000	46300000	0.008247562830678363	0.5006277790173558	-0.2999702350023124	-0.44806162277140094
chr17	46300000	46400000				
chr17	46400000	46500000				
chr17	46500000	46600000				
chr17	46600000	46700000				
chr17	46700000	46800000	0.009369772046443115	0.5607289477573707	-0.3320203204679267	-0.23560578874240592
chr17	46800000	46900000	0.009684532785812097	0.7291615479493548	-0.2967822424848574	-0.04353418670577002
chr17	46900000	47000000	0.007470669107659268	0.52667220518166	-0.29211595209308217	-0.2950668350576572
chr17	47000000	47100000	0.009137748814063413	0.40556438968525427	-0.25765859354882015	-0.43989837222561456
chr17	47100000	47200000	0.005995802671949939	0.35258433401234945	-0.3021714103658667	-0.47938708275880787
chr17	47200000	47300000	0.006761614414374258	0.4803173471432885	-0.3073542277330811	-0.3447467572921825
chr17	47300000	47400000	0.007735074455316662	0.3056554611046356	-0.261880991371028	-0.4996340246096528
chr17	47400000	47500000	0.007457759799342868	0.3865701508057315	-0.28762828951376956	-0.38850616592782106
chr17	47500000	47600000	0.00876017405516223	0.7089871544602521	-0.3252547325419833	-0.1678132259064935
chr17	47600000	47700000	0.006427524839393612	0.6845108708077103	-0.3619566855993736	-0.3391600746269178
chr17	47700000	47800000	0.007238839151131257	0.8326167160900955	-0.3456139471459402	-0.20708141682691944
chr17	47800000	47900000	0.006930270034231694	0.893275162012696	-0.39778998911315344	-0.15451809914957734
chr17	47900000	48000000	0.006665470664410317	0.7746967679408938	-0.37949236668761693	-0.2652271524833606
chr17	48000000	48100000	0.00654526462889877	0.5060993666052903	-0.32399125401404044	-0.4453234399720018
chr17	48100000	48200000	0.006082771059073611	0.3216234745883901	-0.33902144804694573	-0.5947808917406407
chr17	48200000	48300000	0.006887578215937105	0.32291003163146786	-0.323819259803029	-0.5125089837227693
chr17	48300000	48400000	0.00723341209497666	0.17775722391150367	-0.2605088251508969	-0.6413694591379505
chr17	48400000	48500000	0.006367698533995576	0.35988408688867396	-0.32118655160335136	-0.4405935263921055
chr17	48500000	48600000	0.006705386431421745	0.27764140888260047	-0.2680938765215743	-0.6023688014492293
chr17	48600000	48700000	0.006298671365468844	0.1842560107645598	-0.29748752505337844	-0.6929909178162269
chr17	48700000	48800000	0.007107098586013119	0.4601068958990622	-0.337851377293893	-0.3381492384491809
chr17	48800000	48900000	0.006111018165732627	0.4680204474358004	-0.3245080165867756	-0.47764901928708203
chr17	48900000	49000000	0.0061160732915157496	0.6781390257685614	-0.4056704146476151	-0.29635038036600214
chr17	49000000	49100000	0.0070464087190860395	0.7679005417165209	-0.366228466902749	-0.31436825976895
chr17	49100000	49200000	0.006553995861939686	0.57229630094097	-0.361509421671164	-0.307044138177195
chr17	49200000	49300000	0.005678401935726293	0.5128147778414484	-0.3805961424723844	-0.44210633215623296
chr17	49300000	49400000	0.006309656293369835	0.5578895755216738	-0.39451691907302533	-0.3943852338905704
chr17	49400000	49500000	0.006969080837292937	0.5526877516318423	-0.4130838955419783	-0.30036244968200104
chr17	49500000	49600000	0.0061599105991325025	0.4607291709941462	-0.34529303665081945	-0.45556997392125087
chr17	49600000	49700000	0.006598624273064968	0.6225104801016074	-0.3928859037082728	-0.28191379296968905
chr17	49700000	49800000	0.0058724327818669465	0.6913928477026828	-0.43123656138473637	-0.3674314286380584
chr17	49800000	49900000	0.006919709353231865	0.670196972147069	-0.5017383387859069	-0.3416470096941279
chr17	49900000	50000000	0.008275408463523301	0.8405793601154948	-0.5212933898066383	-0.10192409466057334
chr17	50000000	50100000	0.006303620766060357	0.7362341102785691	-0.4761894964466553	-0.26027021636815856
chr17	50100000	50200000	0.008263033699881336	0.8302980172103633	-0.4724859936738743	-0.1565422662679658
chr17	50200000	50300000	0.007820485088341945	0.9487734144918883	-0.6029764523541618	0.14089440423516542
chr17	50300000	50400000	0.007011987605092973	0.8095366409317835	-0.5931111251897841	-0.10204341123167278
chr17	50400000	50500000	0.006220557251662779	0.7571168649909791	-0.5895589596362397	-0.06706715150546007
chr17	50500000	50600000	0.007321538317381806	0.7330067879316362	-0.5724100594188777	0.010287377010685802
chr17	50600000	50700000	0.008051827594043014	0.6705130692009957	-0.5975033793764569	0.05555604795710882
chr17	50700000	50800000	0.006180260025994633	0.440202616358446	-0.5921904657370051	-0.15503828658533264
chr17	50800000	50900000	0.007595726891502507	0.45158463542713156	-0.6871163796798904	0.1717514150967955
chr17	50900000	51000000	0.006895921364666304	0.3097589893547878	-0.6126157992048712	0.070695269735691
chr17	51000000	51100000	0.007992660070748477	0.31351740527288824	-0.715010795174967	0.4730199975175807
chr17	51100000	51200000	0.006384362070531391	0.20110852380012564	-0.741627472294345	0.4236796174584788
chr17	51200000	51300000	0.006580824561856662	-0.23507421386441124	-0.6747441771880035	0.42667869067876935
chr17	51300000	51400000	0.005741058163838994	-0.730972627825512	-0.38562751910323617	-0.09098236597927054
chr17	51400000	51500000	0.007187741101894792	-0.7277882189693078	-0.4115431171479398	0.16282492195917433
chr17	51500000	51600000	0.006618223405969576	-0.7402052596656815	-0.390726248717249	-0.11144352652526153
chr17	51600000	51700000	0.0065434911035270596	-0.7733930282056973	-0.3307668701149242	-0.1525776974299819
chr17	51700000	51800000	0.00557996852988354	-0.7844978538189197	-0.2724915393482173	-0.42904937100778895
chr17	51800000	51900000	0.006267723663084269	-0.7966451129690298	-0.3272832980659818	-0.37901000082678593
chr17	51900000	52000000	0.008646969931782773	-0.8185450600048649	-0.29291760694352126	-0.12918301273093838
chr17	52000000	52100000	0.0076455825416411015	-0.7901985955268003	-0.261164237290116	-0.29324506382222376
chr17	52100000	52200000	0.005906829753878013	-0.8057142618743259	-0.2829327629543046	-0.676627763201792
chr17	52200000	52300000	0.006791247388465094	-0.8211447448121955	-0.32550237878966803	-0.4535630020376866
chr17	52300000	52400000	0.00712535994761135	-0.8557657443200403	-0.30476804145342035	-0.5917725811123996
chr17	52400000	52500000	0.007727989108429558	-0.8461609447718115	-0.33536840303373444	-0.5209913066597547
chr17	52500000	52600000	0.006490093960001767	-0.8565265272352046	-0.29799957524950715	-0.6410466837192922
chr17	52600000	52700000	0.007683635857254881	-0.8324324616212624	-0.35421469767955416	-0.66850439086676
chr17	52700000	52800000	0.0077997082029393735	-0.8274873597483084	-0.29043124709806034	-0.5933208722182675
chr17	52800000	52900000	0.007245021885317577	-0.8458406388974365	-0.3109458594967967	-0.627024356866259
chr17	52900000	53000000	0.005972715964255977	-0.830285170017664	-0.34510614904621184	-0.7325481999487476
chr17	53000000	53100000	0.005858437228040917	-0.79639928968518	-0.35015925323062075	-0.8571262886448556
chr17	53100000	53200000	0.006155013356640024	-0.7811551561336624	-0.28412248887111907	-0.7101011343800933
chr17	53200000	53300000	0.006736823752638261	-0.7547915997307907	-0.3277446290476375	-0.7581498962605526
chr17	53300000	53400000	0.006976295866551205	-0.7496524801556104	-0.29169249476033055	-0.7081975466047729
chr17	53400000	53500000	0.006474493869571043	-0.7300633966803016	-0.2499705396919006	-0.7325263519602208
chr17	53500000	53600000	0.006556851704055586	-0.7309131982531661	-0.2647620452769435	-0.8632091411067775
chr17	53600000	53700000	0.00624538008998295	-0.7328462308336459	-0.25096970785702893	-0.8272891227174298
chr17	53700000	53800000	0.007120495024385525	-0.7341161713822426	-0.2639177652032001	-0.7942138081695637
chr17	53800000	53900000	0.006414988786006849	-0.7569369549180569	-0.27340675966491124	-0.8183365009375985
chr17	53900000	54000000	0.006409763683521084	-0.7408746003130984	-0.2761827621686831	-0.8941788900919229
chr17	54000000	54100000	0.006119026168218542	-0.7741206380565748	-0.27486452884242685	-0.8014542611828452
chr17	54100000	54200000	0.005285148826559107	-0.7519507141575302	-0.24519195842450653	-0.8833612698021471
chr17	54200000	54300000	0.006611701055120635	-0.7532665331204036	-0.27373561740052993	-0.7308433737591336
chr17	54300000	54400000	0.007184307453117869	-0.7152462599027588	-0.23796741304719352	-0.686051165340295
chr17	54400000	54500000	0.005957576809440085	-0.7828134475732715	-0.304685595022681	-0.8718453479709996
chr17	54500000	54600000	0.006472907790191223	-0.7836290167611745	-0.31726619877647555	-0.7102294607061569
chr17	54600000	54700000	0.007241120167921667	-0.8210435524250076	-0.2317782743466271	-0.5744262648825462
chr17	54700000	54800000	0.006037557341779538	-0.8406976851228573	-0.3474329713994908	-0.6212219032590339
chr17	54800000	54900000	0.0053025340943075195	-0.8603784335390875	-0.37528492951961134	-0.6270591019653795
chr17	54900000	55000000	0.005460694055467472	-0.7234504390295772	-0.4612575790541785	-0.5365099290064711
chr17	55000000	55100000	0.007657234547754433	-0.7203523279236828	-0.3798002037745086	-0.445840942760014
chr17	55100000	55200000	0.007464548742903237	-0.6902151460013174	-0.34909151955828055	-0.3136352919184091
chr17	55200000	55300000	0.0064570604878760665	-0.6712268339106637	-0.32068799408773496	-0.38517104559543636
chr17	55300000	55400000	0.0055670216008570335	-0.688395206524563	-0.382695886437301	-0.5756390995881951
chr17	55400000	55500000	0.0055214839109052555	-0.533114147909219	-0.3716085743322409	-0.4405159096378804
chr17	55500000	55600000	0.00614576296171776	-0.6310937038803559	-0.27917022369615796	-0.6711661756152237
chr17	55600000	55700000	0.007312412983915406	-0.6158244497774318	-0.28541371166746643	-0.4191358928149648
chr17	55700000	55800000	0.0059131921401040476	-0.6107698017371822	-0.26881563869051445	-0.6591720736725456
chr17	55800000	55900000	0.005549039038753146	-0.6641754442590503	-0.21819591398621604	-0.7994924759203127
chr17	55900000	56000000	0.0077084947461475185	-0.6701496116870884	-0.2365467593733199	-0.4957785152826227
chr17	56000000	56100000	0.00721576865103443	-0.6622407210385204	-0.17697409810342582	-0.5502038951448378
chr17	56100000	56200000	0.006129484057569656	-0.6485025181442623	-0.2245545778952795	-0.7196352009630298
chr17	56200000	56300000	0.007197265499183269	-0.637426998442813	-0.22642673938784277	-0.5286874874975116
chr17	56300000	56400000	0.007453299231713207	-0.672765361095933	-0.19422085936610747	-0.6048646527243927
chr17	56400000	56500000	0.006209693388809702	-0.6635350227395762	-0.2148702808565435	-0.6076960409766718
chr17	56500000	56600000	0.0059125872028118675	-0.5731719621213639	-0.21158967350277322	-0.5135782224362755
chr17	56600000	56700000	0.006292737999238269	-0.4458019482633583	-0.2460606973005573	-0.2948633689209417
chr17	56700000	56800000	0.0062661140857116346	-0.4894157948979206	-0.2622545485393867	-0.4182452397645492
chr17	56800000	56900000	0.0066183166717838455	-0.23065560824700188	-0.4610102623881863	-0.15770449321652952
chr17	56900000	57000000	0.00631398770801281	-0.003805856204557194	-0.4616924330277121	-0.19541532371293457
chr17	57000000	57100000	0.005931682283804991	0.13949556680200767	-0.48243167139708903	-0.26054986085785153
chr17	57100000	57200000	0.004995166993814817	-0.06554892166105498	-0.390521265100348	-0.7095114327250305
chr17	57200000	57300000	0.005673069902710745	0.01683141837747575	-0.379198663730404	-0.6758676016146316
chr17	57300000	57400000	0.006486151116281818	0.18865302453916175	-0.40042014473701126	-0.4302429075386232
chr17	57400000	57500000	0.006430900164754367	0.064115790296333	-0.41453057955099004	-0.5752977670533509
chr17	57500000	57600000	0.006186819102729088	0.01490480513379664	-0.3831930556425614	-0.619335080503701
chr17	57600000	57700000	0.006547984844515974	0.029538064704716236	-0.41544516233240086	-0.581316124068855
chr17	57700000	57800000	0.005119490450827339	-0.04997275759517953	-0.35285785507276424	-0.7543532951184332
chr17	57800000	57900000	0.005434508363992826	0.15607981537790386	-0.41449852975996593	-0.5776439376343147
chr17	57900000	58000000	0.007035364955121844	0.4986911250691257	-0.46583061433558093	-0.33014299125792856
chr17	58000000	58100000	0.00667172141608986	0.4293964034884861	-0.5098950366680556	-0.34724575472872876
chr17	58100000	58200000	0.0061866990244599605	0.16761648460315584	-0.4509361632898611	-0.5650637018800673
chr17	58200000	58300000	0.006336733067159896	0.39329902038042097	-0.4301681915113874	-0.4042897844904438
chr17	58300000	58400000	0.008019710166407786	0.6438659651762583	-0.5359422858307016	-0.1350296281733935
chr17	58400000	58500000	0.006056227457771542	0.31716465392542414	-0.4328237531200859	-0.4111025071896811
chr17	58500000	58600000	0.005261374970514152	0.24621879157363358	-0.42891612579335725	-0.5208788936763348
chr17	58600000	58700000	0.005527900838194828	0.33706896029495326	-0.42546408723592205	-0.40128502926196713
chr17	58700000	58800000	0.0057159267279961465	0.12147717363437173	-0.31549369308451175	-0.5587375109105763
chr17	58800000	58900000	0.006467143515383414	0.3000757254955978	-0.37265380094465755	-0.35223520890449794
chr17	58900000	59000000	0.0064172967700776564	0.15427762834726072	-0.32519331254002687	-0.553868568281524
chr17	59000000	59100000	0.005836185465414618	0.15934046809918856	-0.3246240371009487	-0.5909868746025206
chr17	59100000	59200000	0.006066283651445167	0.3825176861404241	-0.45181200159130075	-0.3488791559152838
chr17	59200000	59300000	0.005738438638156524	0.20112998322710096	-0.3333181305338219	-0.47732573475066076
chr17	59300000	59400000	0.006452694520451539	0.41133936935750565	-0.4003987729094344	-0.3098804631243467
chr17	59400000	59500000	0.006037266387356127	0.33068298933628454	-0.36390944868987685	-0.31157438694953266
chr17	59500000	59600000	0.00688384421850014	0.22548351256314297	-0.3566484472695035	-0.4672258691956512
chr17	59600000	59700000	0.006159479006095518	0.28446646031752404	-0.3853341088997559	-0.5706596763177265
chr17	59700000	59800000	0.005695779227669952	0.3938960422326171	-0.4352277815993653	-0.41763090025639826
chr17	59800000	59900000	0.005834757315886653	0.48438358443352236	-0.41864747491645626	-0.29882956217545864
chr17	59900000	60000000	0.006804796562113536	0.2231203281204234	-0.31433925093430864	-0.48178364161711873
chr17	60000000	60100000	0.007203249155115535	0.15831395807510223	-0.39148692658355144	-0.6332084985215484
chr17	60100000	60200000	0.0073525419828618785	0.23376189930815722	-0.3672599695322646	-0.49919125546904974
chr17	60200000	60300000	0.006698516063140456	0.2793889937478218	-0.3594930288127148	-0.5087152412459818
chr17	60300000	60400000	0.007549667551364991	0.40369411246245307	-0.4010790984447066	-0.3271621242419249
chr17	60400000	60500000	0.005607098939322348	0.016024710670482115	-0.30911370331729143	-0.6645819163193404
chr17	60500000	60600000	0.005546953796544831	0.1537324294804151	-0.33831420701758796	-0.42781660869797006
chr17	60600000	60700000	0.005194930054580066	0.008820608653927376	-0.2937305836129514	-0.5764713619749718
chr17	60700000	60800000	0.005524270214371616	-0.15026108580227454	-0.24985626475065395	-0.5988446382003313
chr17	60800000	60900000	0.00728085749102139	-0.08852039535383015	-0.3178781786699093	-0.42906136721829663
chr17	60900000	61000000	0.00632183889682933	-0.2116103911036546	-0.22849648691128352	-0.7424357111007055
chr17	61000000	61100000	0.0060570969294873565	-0.20615188463579046	-0.20969428601525253	-0.6814600205806393
chr17	61100000	61200000	0.007294923152405237	-0.08835760464266923	-0.24772450700776416	-0.499958505368787
chr17	61200000	61300000	0.006062192119477553	-0.05105381771416728	-0.27289515866275404	-0.42343774175418336
chr17	61300000	61400000	0.0052906964517877375	-0.13381159691444586	-0.25144796390105867	-0.6825519581445525
chr17	61400000	61500000	0.00724576718040888	-0.013156365751603238	-0.3190187700118362	-0.5187878668750143
